correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent,compared_with,exp_with,ground_truth_type
0.3696059224699957,"[0.0, 0.2638779686264848, 1.0, 0.3949559947247472, 0.2195209849490012, 0.2249661567089923, 0.4667546923171566, 0.6563115321412669, 0.8464516485785107, 0.6932014956286202, 0.6553618760178839, 0.0711577529493392, 0.6204488558607705]",0.2138826696722759,Smallest_delta_t_and_choose_top_3_delta_t,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1007559317114115,"[0.2928468081854206, 0.8164234313646691, 1.0, 0.3668622719055536, 0.0, 0.0619852312156429, 0.6025236092182709, 0.5474891008469789, 0.7806275081396197, 0.5616810484780744, 0.3270555762774729, 0.5938483400438822, 0.2572844563923694]",0.7432815036050042,Smallest_delta_t_and_filter_by_smallest_ratio,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.1077230458018812,"[0.0957271460285403, 0.0645669771951598, 0.0, 0.3415105276509953, 0.0091863727903574, 0.0678414841227607, 0.3482601503979159, 1.0, 0.0764956581145437, 0.0268075118783561, 0.3590303695012868, 0.2123508044020137, 0.0686239987152271]",0.7261232364697183,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0127724706252368,"[0.1137967598183694, 0.8189547339035316, 1.0, 0.3755924881335227, 0.2006359661555895, 0.0, 0.4249521514130501, 0.553728687938098, 0.7836523938847381, 0.567724945491004, 0.3363346794927963, 0.5994486883653087, 0.2675256203664123]",0.9669669874030856,Smallest_ratio_and_choose_top_3_ratio,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.0325775466936917,"[0.282175363554596, 0.813653130374184, 1.0, 0.3573077732661448, 0.0, 0.047829921186861, 0.5965254077742486, 0.5015669586104328, 0.7773170212076342, 0.5550665037430013, 0.5001897230203036, 0.4772767325116094, 0.4495572332849832]",0.9158591757288465,Smallest_ratio_and_filter_by_smallest_delta_t,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.6793747582631027,"[0.0929000181166258, 0.3212102941401022, 0.0263927624273215, 0.0746823088206033, 0.3393724024818051, 0.0, 0.0205845758775666, 0.936326051507498, 0.4937563987605179, 1.0, 0.9346868968602834, 0.9074163738335068, 0.8744252528506918]",0.0106471814255901,Smallest_ratio_and_filter_by_smallest_t_sub,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,10,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.4366100959028606,"[0.0, 0.2638779686264848, 1.0, 0.8373613481517362, 0.2691848111811136, 0.2249661567089923, 0.4667546923171566, 0.6563115321412669, 0.8464516485785107, 0.6932014956286202, 0.6553618760178839, 0.0711577529493392, 0.8803649415022285]",0.1357857505932263,Smallest_delta_t_and_choose_top_3_delta_t,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.0297267953703811,"[0.2676996618686435, 0.7813051953347979, 1.0, 0.5130796789545796, 0.6626522780828085, 0.0, 0.5264862924106853, 0.7633973944871311, 0.7386615044993755, 0.477830541246455, 0.1983211670718032, 0.5161514424262096, 0.5992068030550658]",0.9232016096494748,Smallest_delta_t_and_filter_by_smallest_ratio,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.5466699666262947,"[0.0957271460285403, 0.0645669771951598, 0.0, 0.5813400528589606, 0.2794462540359618, 0.0678414841227607, 0.3482601503979159, 1.0, 0.0764956581145437, 0.0268075118783561, 0.3590303695012868, 0.2123508044020137, 0.9517268637257508]",0.0532121657673063,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0774393755314125,"[0.4120232349453249, 0.8036680599485618, 1.0, 0.5628702226023767, 0.6971481201058733, 0.0, 0.3763976149736852, 0.7875914398941457, 0.7653849440533794, 0.5312255221168257, 0.2802976695860678, 0.2278179567208711, 0.6401903280872145]",0.8014628266033487,Smallest_ratio_and_choose_top_3_ratio,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.1483562597858171,"[0.2475403711588179, 0.7752848073677183, 1.0, 0.715569631723909, 0.6533655272207514, 0.0, 0.5134510663028585, 0.7568840276909239, 0.7314671903223411, 0.4634558846053478, 0.3972801212243884, 0.3696494071357546, 0.7907764030225752]",0.6285986253753749,Smallest_ratio_and_filter_by_smallest_delta_t,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2176686300211375,"[0.3025976096254493, 0.0136243369351607, 1.0, 0.3755924881335227, 0.0284501882966601, 0.0, 0.3945682038376377, 0.4486070510557235, 0.1544748842383133, 0.567724945491004, 0.5144094195129817, 0.4921483078986995, 0.4652174336445599]",0.4749959449723102,Smallest_ratio_and_filter_by_smallest_t_sub,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,11,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0164169956827344,"[1.0, 0.1937713613077788, 0.9339083915965471, 0.7703826667047955, 0.1991071487468046, 0.631650539468085, 0.5729635502787871, 0.5883453584255071, 0.7795225479684385, 0.9495712634944412, 0.8856487822461634, 0.0, 0.8136208127154385]",0.9575480482547816,Smallest_delta_t_and_choose_top_3_delta_t,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.3201939501001178,"[0.915473895024336, 0.4301224749215517, 0.9168287631060628, 0.036309423172715, 0.2559143381547609, 0.0, 1.0, 0.4038299513872391, 0.3675123166772255, 0.897330219624647, 0.8779959259171842, 0.0408194361026498, 0.1627626631108699]",0.286172322735454,Smallest_delta_t_and_filter_by_smallest_ratio,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.5334989014677759,"[0.0333109566091098, 0.0, 0.2640602919464033, 0.5524426261051674, 0.2297110232398031, 0.0035005252623886, 0.727234410139129, 1.0, 0.0127520417053659, 0.2801486501671251, 0.3147883227632868, 0.1579844025216609, 0.9483948769207386]",0.0604311717283219,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.6075129175190915,"[1.0, 0.3803092326458082, 0.5768519036278428, 0.423608242044577, 0.3099601672275935, 0.4746113482209759, 0.6104382727478919, 0.3696917351370586, 0.3550258779189782, 0.5689779642333224, 0.5611703524989631, 0.0, 0.2723434783455379]",0.0276439156149238,Smallest_ratio_and_choose_top_3_ratio,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.5422162773764918,"[1.0, 0.2023543948604118, 0.369253238914863, 0.1580031711148547, 0.1118033881121639, 0.3237369811543033, 0.4230268571791123, 0.1886879007449781, 0.1698104909595257, 0.3894872586849218, 0.3069092514228698, 0.0, 0.2138602008411649]",0.0555803951785154,Smallest_ratio_and_filter_by_smallest_delta_t,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2432178388865034,"[0.1137967598183694, 0.5274444266653098, 1.0, 0.3755924881335227, 0.2006359661555895, 0.0, 0.3945682038376377, 0.4486070510557235, 0.7836523938847381, 0.567724945491004, 0.5144094195129817, 0.5994486883653087, 0.4652174336445599]",0.4233009023195749,Smallest_ratio_and_filter_by_smallest_t_sub,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,12,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1920369732648028,"[1.0, 0.0, 0.4120838916731795, 0.3210381604850241, 0.0029707904928858, 0.2437966868764175, 0.2111217065605803, 0.3901992764807241, 0.3261269449754898, 0.4208044622463667, 0.3852145325979086, 0.4845217367367282, 0.3451117343607255]",0.5296592196878531,Smallest_delta_t_and_choose_top_3_delta_t,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.4830423322584773,"[1.0, 0.117933143326992, 0.2636845403101972, 0.0, 0.0657639400189484, 0.3712292167073918, 0.4776073461768473, 0.1165319301089168, 0.0991836053592586, 0.3794941245671874, 0.2624369585640388, 0.3109217423575395, 0.07340715908249]",0.0945052460079552,Smallest_delta_t_and_filter_by_smallest_ratio,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.5713215853793117,"[0.0527887103840999, 0.0, 0.2507496592579717, 0.5245953461399883, 0.2181318530726755, 0.3601892061418581, 0.6905763043694251, 0.9495924487914552, 0.0121092425100892, 1.0, 0.9482948102159564, 0.1500207956613989, 0.9005886135964352]",0.0413890101427296,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.5292522437735437,"[1.0, 0.1736735317218861, 0.3102144709994415, 0.2037539584483348, 0.0784395705452826, 0.4109630842787073, 0.5106188681476094, 0.1723608652714496, 0.0, 0.4187057084015414, 0.309045727598199, 0.235844774174574, 0.1319612748458681]",0.0628995621061389,Smallest_ratio_and_choose_top_3_ratio,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.385353655702834,"[1.0, 0.0558415646138747, 0.158765793939773, 0.0284907728841089, 0.0, 0.3269679792649397, 0.4408344141268236, 0.1274516546848496, 0.0357721851808931, 0.1712438365697079, 0.1994052047330043, 0.2624152640217757, 0.211593769725586]",0.1934850550244698,Smallest_ratio_and_filter_by_smallest_delta_t,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.3033775415619421,"[0.4120232349453249, 0.8036680599485618, 1.0, 0.3228702366505666, 0.6971481201058733, 0.0, 0.3763976149736852, 0.5160474815191918, 0.7653849440533794, 0.5312255221168257, 0.2802976695860678, 0.5656278797067031, 0.2056786731180867]",0.3136284825643881,Smallest_ratio_and_filter_by_smallest_t_sub,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,13,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.19193037894558,"[1.0, 0.0, 0.9334424058461168, 0.3210381604850241, 0.0029707904928858, 0.2437966868764175, 0.2111217065605803, 0.6692157834596034, 0.3261269449754898, 0.4208044622463667, 0.3852145325979086, 0.6038356140054686, 0.3451117343607255]",0.5298920934660026,Smallest_delta_t_and_choose_top_3_delta_t,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1503676622875322,"[0.8829961260271522, 0.1041345086879388, 0.804433751089991, 0.0, 0.0580693042690134, 0.3277939602207211, 0.4217254364362652, 0.2877550760989167, 0.0875787392976312, 0.335091841842892, 0.2317308177383945, 1.0, 0.2760911921982967]",0.6238976795553414,Smallest_delta_t_and_filter_by_smallest_ratio,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.6765346817117206,"[0.042037738002972, 0.0, 0.1996818714365879, 0.4177560231752428, 0.1737070222562942, 0.2868329112250972, 0.5499332251709357, 0.7561980257036058, 0.0096430687612877, 0.796339552474346, 0.7551646647811195, 0.1194674932788437, 1.0]",0.0111077124763825,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1200890002905036,"[0.8852527877000252, 0.0538380977104587, 0.8082056506300455, 0.0, 0.0289616033013118, 0.3407588438159063, 0.4328786572629065, 0.3839291541466779, 0.0231681947385319, 0.3479159706990183, 0.2465484776943515, 1.0, 0.2900532705958072]",0.6959611216646363,Smallest_ratio_and_choose_top_3_ratio,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1719782474067948,"[0.8829961260271522, 0.1041345086879388, 0.804433751089991, 0.0, 0.0580693042690134, 0.3277939602207211, 0.4217254364362652, 0.4925494163239955, 0.0875787392976312, 0.2276765008433588, 0.2225640060514416, 1.0, 0.2326186802325645]",0.5742447849242562,Smallest_ratio_and_filter_by_smallest_delta_t,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.5909434093266176,"[1.0, 0.3803092326458082, 0.5768519036278428, 0.221278887369152, 0.3099601672275935, 0.4746113482209759, 0.6104382727478919, 0.3696917351370586, 0.3550258779189782, 0.5689779642333219, 0.0346592267976788, 0.0, 0.2723434783455379]",0.0334372316660952,Smallest_ratio_and_filter_by_smallest_t_sub,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,14,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2286278844142356,"[0.1060968612568423, 0.0873637352571146, 1.0, 0.0279488439399681, 0.0, 0.0279299518883868, 0.0182903938536078, 0.0585435008145357, 0.0283959996591218, 0.0367153917265721, 0.0335880750527373, 0.0527984910296984, 0.0300642088683036]",0.4524678163730596,Smallest_delta_t_and_choose_top_3_delta_t,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.20620086268219,"[0.0861041863804134, 0.032935173292204, 1.0, 0.0, 0.0044195758403032, 0.0440705851304901, 0.054981572896084, 0.021900647825223, 0.0163127294517852, 0.0292483136815274, 0.0176367176500996, 0.0761086411476356, 0.021012925471043]",0.4991188576074434,Smallest_delta_t_and_filter_by_smallest_ratio,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0605444554043288,"[1.0, 0.1937713613077788, 0.9339083915965471, 0.275621574746538, 0.0501178653951851, 0.631650539468085, 0.397754626836396, 0.5883453584255071, 0.1073636115765361, 0.6254365292630997, 0.5873905226333426, 0.0, 0.8136208127154385]",0.8442354577024843,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2077024377141387,"[0.0874700439305209, 0.0470663252654573, 1.0, 0.0, 0.0022442183483489, 0.0454992637492247, 0.0563939445629794, 0.0297504541871489, 0.0177828934085513, 0.0297225647608811, 0.0301633995391522, 0.0774894374803923, 0.0224760647778171]",0.4959289416773472,Smallest_ratio_and_choose_top_3_ratio,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2196447457224272,"[0.0851035212936712, 0.0659304473111697, 1.0, 0.008999508915068, 0.0, 0.0618808112179169, 0.0539468302785579, 0.0208296834346433, 0.0152356466013762, 0.028185394576397, 0.0158626469982116, 0.0750970314947971, 0.019940989073859]",0.4708953562422411,Smallest_ratio_and_filter_by_smallest_delta_t,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.418102115336129,"[1.0, 0.2874526454727237, 0.513445943481517, 0.3372397267495216, 0.1298278548229948, 0.395885313053529, 0.8451417036440753, 0.2852800090320396, 0.0, 0.6930132781965331, 0.4954146150183305, 0.3903542674882741, 0.2184133481844646]",0.1551078110761907,Smallest_ratio_and_filter_by_smallest_t_sub,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,15,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2487603376090466,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.0098191542330101, 0.0, 0.0410030692466559, 0.0102938850167542, 0.0187682770522027, 0.0155826948247752, 0.0351510232354238, 0.0119931749073056]",0.4124742140951768,Smallest_delta_t_and_choose_top_3_delta_t,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2371940712645278,"[0.0709488259309617, 0.0543379862884974, 1.0, 0.0265960899285151, 0.0613655453950385, 0.0423280043325869, 0.0393100984449543, 0.0056805842067302, 0.0, 0.0131500982243402, 0.0013459442222694, 0.0607875220978775, 0.0047781405330561]",0.4352269847009187,Smallest_delta_t_and_filter_by_smallest_ratio,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0796429791721155,"[1.0, 0.1937713613077788, 0.9339083915965471, 0.3255643206782, 0.1491724432311621, 0.631650539468085, 0.397754626836396, 0.5883453584255071, 0.1073636115765361, 0.6254365292630997, 0.5873905226333426, 0.0, 0.8136208127154385]",0.795918877389056,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2371097235090321,"[0.0709488259309617, 0.0543379862884974, 1.0, 0.0336793522428623, 0.0613655453950385, 0.0423280043325869, 0.0393100984449543, 0.0046436628506311, 0.0, 0.0121558373115324, 0.0126046533373507, 0.0607875220978775, 0.0047781405330561]",0.4353951467536757,Smallest_ratio_and_choose_top_3_ratio,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2375294307622446,"[0.0709488259309617, 0.0543379862884974, 1.0, 0.0265960899285151, 0.0613655453950385, 0.047366828882015, 0.0393100984449543, 0.0056805842067302, 0.0, 0.0131500982243402, 0.0013459442222694, 0.0607875220978775, 0.0047781405330561]",0.4345587041023432,Smallest_ratio_and_filter_by_smallest_delta_t,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.1568255703232009,"[0.8825312487964492, 0.0313973222480377, 0.8036567315510196, 0.1290403084322692, 0.0059308148358551, 0.3251231658989288, 0.4194278485994911, 0.0993328938086491, 0.0, 0.3324500433046008, 0.2286783474418377, 1.0, 0.273214973570438]",0.6088936899301,Smallest_ratio_and_filter_by_smallest_t_sub,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,16,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2396931648924033,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.0098191542330101, 0.0, 0.0410030692466559, 0.0707862876153184, 0.0187682770522027, 0.0486063038318088, 0.0351510232354238, 0.0119931749073056]",0.4302591881808169,Smallest_delta_t_and_choose_top_3_delta_t,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2324762078955778,"[0.0664883762032192, 0.0497977865779458, 1.0, 0.0219226991327793, 0.0968455848200912, 0.0377301437285984, 0.0346977486310379, 0.0009067763786433, 0.0473619620475321, 0.0084121521363771, 0.0133726933986003, 0.0752497159916881, 0.0]",0.4446819647108026,Smallest_delta_t_and_filter_by_smallest_ratio,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
0.1244067055365258,"[0.9330864416088436, 0.0903233396820744, 0.8639998745529112, 0.2280885317388727, 0.0959009197350847, 0.5480451281986953, 0.3035501606455454, 0.5027775614645945, 0.0, 0.5415495284836407, 0.5017794570368722, 1.0, 0.7382614323344083]",0.6855234687345073,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2276851330539042,"[0.0574928801015342, 0.0499261637095588, 1.0, 0.0291711503795589, 0.0969676055558742, 0.0378601512598805, 0.0348281658542561, 0.0, 0.0297137704654161, 0.0044755479149047, 0.0325377272228839, 0.0753746544387285, 0.0001351050647952]",0.4543851599119436,Smallest_ratio_and_choose_top_3_ratio,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2280374243822605,"[0.0664883762032192, 0.0497977865779458, 1.0, 0.0290399687616248, 0.0568590855633852, 0.0427931600816827, 0.0346977486310379, 0.007441648380383, 0.0473619620475321, 0.0084121521363771, 0.0133726933986003, 0.0752497159916881, 0.0]",0.4536682206896396,Smallest_ratio_and_filter_by_smallest_delta_t,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.2628836255773103,"[0.8852527877000252, 0.6073902043406474, 0.8082056506300455, 0.0, 0.0289616033013118, 0.3407588438159063, 0.4328786572629065, 0.3839291541466779, 0.0231681947385319, 0.3479159706990183, 0.2465484776943515, 1.0, 0.2900532705958072]",0.3855328386284322,Smallest_ratio_and_filter_by_smallest_t_sub,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,17,10**12,Numerical Ranking,Triads,Triads - Numerical Ranking
