,case,note_names,periods_considered,threshold_exponent,tension_score,chord_label,normalized_tension_score
127,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",14,10**5,101803.24854883472,Adim1st,0.3261269449754898
128,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",14,10**6,101803.24854883472,Adim1st,0.3261269449754898
129,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",14,10**7,101803.24854883472,Adim1st,0.3261269449754898
130,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",14,10**8,101803.24854883472,Adim1st,0.3261269449754898
131,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",14,10**9,101803.24854883472,Adim1st,0.3261269449754898
132,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**1,0.0,Adim1st,0.0
133,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**10,101803.24854883472,Adim1st,0.028395999659121846
134,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**11,101803.24854883472,Adim1st,0.028395999659121846
135,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**12,101803.24854883472,Adim1st,0.028395999659121846
136,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**2,0.0,Adim1st,0.0
137,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**3,0.0,Adim1st,0.0
138,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**4,0.0,Adim1st,0.0
139,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**5,101803.24854883472,Adim1st,0.3995719759515031
140,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**6,101803.24854883472,Adim1st,0.028395999659121846
141,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**7,101803.24854883472,Adim1st,0.028395999659121846
142,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**8,101803.24854883472,Adim1st,0.028395999659121846
143,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",15,10**9,101803.24854883472,Adim1st,0.028395999659121846
144,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**1,0.0,Adim1st,0.0
145,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**10,101803.24854883472,Adim1st,0.010293885016754227
146,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**11,101803.24854883472,Adim1st,0.010293885016754227
147,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**12,101803.24854883472,Adim1st,0.010293885016754227
148,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**2,0.0,Adim1st,0.0
149,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**3,0.0,Adim1st,0.0
150,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**4,0.0,Adim1st,0.0
151,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**5,101803.24854883472,Adim1st,0.3995719759515031
152,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**6,101803.24854883472,Adim1st,0.010293885016754227
153,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**7,101803.24854883472,Adim1st,0.010293885016754227
154,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**8,101803.24854883472,Adim1st,0.010293885016754227
155,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",16,10**9,101803.24854883472,Adim1st,0.010293885016754227
156,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**1,0.0,Adim1st,0.0
