correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent,t_sub_max,compared_with,exp_with,ground_truth_type
0.3303283900351551,"[0.0, 0.0, 0.8010794444356695, 0.2606075790837211, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.2664559490926549, 0.1514180202947779, 0.7678295257084442, 1.0]",0.2703218078369291,Smallest_ratio_and_choose_top_3_ratio,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5155296471579982,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942512, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0713616747858652,Smallest_ratio_and_filter_by_smallest_delta_t,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6801229975794059,"[0.0, 0.0, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.2529553288967618, 0.7363139189091686, 0.1580093145386703, 0.2512271260434693, 0.3535948847042968, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0105282960315076,Smallest_ratio_and_filter_by_smallest_t_sub,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,32,10**6,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6033797729086818,"[0.0, 0.1310116144078594, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.1597428239254548, 0.0852191017657928, 0.1580093145386703, 0.1672479435253611, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.029013951485233,Smallest_delta_t_and_choose_top_3_delta_t,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.585925063883032,"[0.0, 0.1310116144078594, 0.1441768819221, 0.1951156775689312, 0.1586199511758766, 0.1597428239254548, 0.1295417215107807, 0.1580093145386703, 0.1672479435253611, 0.2023952518623577, 0.2180682220232158, 0.1823876467906527, 1.0]",0.0353545544595627,Smallest_delta_t_and_filter_by_smallest_ratio,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5638206239594716,"[0.0, 0.0416226800764534, 0.0402963858757446, 0.0480199262849783, 0.0482708118283227, 0.0756629165776493, 0.0852191017657928, 0.0957976070652699, 0.0449767556231907, 0.0631104243994045, 0.2577716487800783, 0.0512984828918085, 1.0]",0.044762401434365,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.585925063883032,"[0.0, 0.1310116144078594, 0.1441768819221, 0.1951156775689312, 0.1586199511758766, 0.1597428239254548, 0.1295417215107807, 0.1580093145386703, 0.1672479435253611, 0.2023952518623577, 0.2180682220232158, 0.1823876467906527, 1.0]",0.0353545544595627,Smallest_ratio_and_choose_top_3_ratio,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6033797729086818,"[0.0, 0.1310116144078594, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.1597428239254548, 0.0852191017657928, 0.1580093145386703, 0.1672479435253611, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.029013951485233,Smallest_ratio_and_filter_by_smallest_delta_t,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.55912319908674,"[0.0, 0.0416226800764534, 0.0402963858757446, 0.0805819431379665, 0.0946124721748221, 0.0756629165776493, 0.0852191017657928, 0.1181544940949277, 0.0634839599837056, 0.0631104243994045, 0.2577716487800783, 0.0512984828918085, 1.0]",0.0469731696486031,Smallest_ratio_and_filter_by_smallest_t_sub,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,4,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6620917083697064,"[0.0, 0.2014916621224196, 0.1146751176212621, 0.1951156775689312, 0.3396998886714319, 0.3394318443354945, 0.2663053226070324, 0.2114467276031425, 0.1672479435253611, 0.3535948847042967, 0.2577716487800783, 0.3499678318300798, 1.0]",0.0136871214518545,Smallest_delta_t_and_choose_top_3_delta_t,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5894769752042566,"[0.0, 0.2014916621224196, 0.2535939976995092, 0.4158969711942514, 0.2463092420506096, 0.3394318443354945, 0.193168018760709, 0.2448303583992317, 0.2512271260434693, 0.3535948847042967, 0.2212889260309279, 0.3499678318300798, 1.0]",0.0339894542366347,Smallest_delta_t_and_filter_by_smallest_ratio,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5529832470224332,"[0.0, 0.0416226800764534, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.0756629165776493, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.0631104243994045, 0.2577716487800783, 0.0512984828918085, 1.0]",0.0499796791023599,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.527251300204995,"[0.0, 0.2014916621224196, 0.2535939976995092, 0.4158969711942514, 0.2463092420506096, 0.3394318443354945, 0.193168018760709, 0.098077647488775, 0.2512271260434693, 0.3535948847042967, 0.1514180202947779, 0.3499678318300798, 1.0]",0.0640869408240407,Smallest_ratio_and_choose_top_3_ratio,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.639577015528344,"[0.0, 0.2014916621224196, 0.1441768819221, 0.1951156775689312, 0.3396998886714319, 0.3394318443354945, 0.2663053226070324, 0.2114467276031425, 0.1672479435253611, 0.3535948847042967, 0.2180682220232158, 0.3499678318300798, 1.0]",0.018575288622823,Smallest_ratio_and_filter_by_smallest_delta_t,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5904046180977602,"[0.0, 0.1310116144078594, 0.1441768819221, 0.1951156775689312, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1580093145386703, 0.1672479435253611, 0.2023952518623577, 0.2180682220232158, 0.1823876467906527, 1.0]",0.0336393601506448,Smallest_ratio_and_filter_by_smallest_t_sub,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,5,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.7144537258045024,"[0.0, 0.0, 0.4751619787365425, 0.1951156775689312, 0.3396998886714319, 0.3394318443354945, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.3535948847042967, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0060708185420173,Smallest_delta_t_and_choose_top_3_delta_t,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5723325133742274,"[0.0, 0.0, 0.4751619787365425, 0.4158969711942514, 0.8581420953871857, 0.3394318443354945, 0.7363139189091686, 0.2448303583992317, 0.6068589579644325, 0.3535948847042967, 0.2212889260309279, 0.9412816743216316, 1.0]",0.0409488524538783,Smallest_delta_t_and_filter_by_smallest_ratio,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.584951385360994,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.1951156775689312, 0.1586199511758766, 0.0756629165776493, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0357356372729866,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5350654704383905,"[0.0, 0.0, 0.5072503900314126, 0.2606075790837211, 0.8581420953871857, 0.2529553288967618, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.3535948847042967, 0.1514180202947779, 0.9412816743216316, 1.0]",0.059538161399501,Smallest_ratio_and_choose_top_3_ratio,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5655213706560869,"[0.0, 0.0, 0.4751619787365425, 0.4158969711942512, 0.8581420953871857, 0.3394318443354945, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.3535948847042967, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0439807671422876,Smallest_ratio_and_filter_by_smallest_delta_t,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.4699334500584368,"[0.0, 0.1310116144078594, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.3394318443354945, 0.1295417215107807, 0.1580093145386703, 0.2512271260434693, 0.2023952518623577, 0.2180682220232158, 0.1823876467906527, 1.0]",0.1051488382271751,Smallest_ratio_and_filter_by_smallest_t_sub,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,6,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6442064148584625,"[0.0, 0.0, 0.8010794444356695, 0.1951156775689312, 0.3396998886714319, 0.4917969410797535, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0174776931056415,Smallest_delta_t_and_choose_top_3_delta_t,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.522716882508659,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942514, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2448303583992317, 0.6068589579644325, 0.6861770585772957, 0.2212889260309279, 0.9412816743216316, 1.0]",0.0668360333443891,Smallest_delta_t_and_filter_by_smallest_ratio,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6138193748998686,"[0.0, 0.2014916621224196, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.3499678318300798, 1.0]",0.0256460221960563,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.4889069915679858,"[0.0, 0.0, 0.8010794444356695, 0.2606075790837211, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.6861770585772957, 0.1514180202947779, 0.9412816743216316, 1.0]",0.0899917552528098,Smallest_ratio_and_choose_top_3_ratio,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5155296471579982,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942512, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0713616747858652,Smallest_ratio_and_filter_by_smallest_delta_t,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5198455279186367,"[0.0, 0.2014916621224196, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.151943293368259, 0.7363139189091686, 0.1580093145386703, 0.2512271260434693, 0.3535948847042968, 0.2180682220232158, 0.3499678318300798, 1.0]",0.0686191273525823,Smallest_ratio_and_filter_by_smallest_t_sub,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,7,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6442064148584625,"[0.0, 0.0, 0.8010794444356695, 0.1951156775689312, 0.3396998886714319, 0.4917969410797535, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0174776931056415,Smallest_delta_t_and_choose_top_3_delta_t,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.4704302446580536,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942514, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.2448303583992317, 0.6068589579644325, 0.6861770585772957, 0.2212889260309279, 0.9412816743216316, 1.0]",0.1047312993090249,Smallest_delta_t_and_filter_by_smallest_ratio,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.7171106976916786,"[0.0, 0.0, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.3394318443354945, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0057993672873568,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.3666710051072256,"[0.0, 0.0, 0.8010794444356695, 0.2606075790837211, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.2664559490926549, 0.1514180202947779, 0.9412816743216316, 1.0]",0.2178250584297,Smallest_ratio_and_choose_top_3_ratio,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5155296471579982,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942512, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0713616747858652,Smallest_ratio_and_filter_by_smallest_delta_t,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6801229975794059,"[0.0, 0.0, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.2529553288967618, 0.7363139189091686, 0.1580093145386703, 0.2512271260434693, 0.3535948847042968, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0105282960315076,Smallest_ratio_and_filter_by_smallest_t_sub,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,8,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6442064148584625,"[0.0, 0.0, 0.8010794444356695, 0.1951156775689312, 0.3396998886714319, 0.4917969410797535, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0174776931056415,Smallest_delta_t_and_choose_top_3_delta_t,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.4329827652271678,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942514, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.2448303583992317, 0.6068589579644325, 0.6861770585772957, 0.2212889260309279, 0.7678295257084442, 1.0]",0.1394404080913615,Smallest_delta_t_and_filter_by_smallest_ratio,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.7171106976916786,"[0.0, 0.0, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.3394318443354945, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0057993672873568,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.3303283900351551,"[0.0, 0.0, 0.8010794444356695, 0.2606075790837211, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.2664559490926549, 0.1514180202947779, 0.7678295257084442, 1.0]",0.2703218078369291,Smallest_ratio_and_choose_top_3_ratio,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5155296471579982,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942512, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0713616747858652,Smallest_ratio_and_filter_by_smallest_delta_t,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6801229975794059,"[0.0, 0.0, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.2529553288967618, 0.7363139189091686, 0.1580093145386703, 0.2512271260434693, 0.3535948847042968, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0105282960315076,Smallest_ratio_and_filter_by_smallest_t_sub,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,9,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6442064148584625,"[0.0, 0.0, 0.8010794444356695, 0.1951156775689312, 0.3396998886714319, 0.4917969410797535, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0174776931056415,Smallest_delta_t_and_choose_top_3_delta_t,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.4329827652271678,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942514, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.2448303583992317, 0.6068589579644325, 0.6861770585772957, 0.2212889260309279, 0.7678295257084442, 1.0]",0.1394404080913615,Smallest_delta_t_and_filter_by_smallest_ratio,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.7171106976916786,"[0.0, 0.0, 0.1146751176212621, 0.1951156775689312, 0.1586199511758766, 0.3394318443354945, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0057993672873568,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.3303283900351551,"[0.0, 0.0, 0.8010794444356695, 0.2606075790837211, 0.8581420953871857, 0.9825816119437, 0.7363139189091686, 0.098077647488775, 0.6068589579644325, 0.2664559490926549, 0.1514180202947779, 0.7678295257084442, 1.0]",0.2703218078369291,Smallest_ratio_and_choose_top_3_ratio,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.5155296471579982,"[0.0, 0.0, 0.8010794444356695, 0.4158969711942512, 0.8581420953871857, 0.6049187288955571, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0713616747858652,Smallest_ratio_and_filter_by_smallest_delta_t,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6801229975794059,"[0.0, 0.0, 0.2535939976995092, 0.4158969711942512, 0.2463092420506096, 0.2529553288967618, 0.7363139189091686, 0.1580093145386703, 0.2512271260434693, 0.3535948847042968, 0.2180682220232158, 0.9412816743216316, 1.0]",0.0105282960315076,Smallest_ratio_and_filter_by_smallest_t_sub,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,10,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
0.6442064148584625,"[0.0, 0.0, 0.8010794444356695, 0.1951156775689312, 0.3396998886714319, 0.4917969410797535, 0.7363139189091686, 0.2114467276031425, 0.6068589579644325, 0.6861770585772957, 0.2577716487800783, 0.9412816743216316, 1.0]",0.0174776931056415,Smallest_delta_t_and_choose_top_3_delta_t,11,10**7,0.05,Ranking Order,Intervals,Intervals - Ranking Order
