correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent,compared_with,exp_with,ground_truth_type
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,19,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,20,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,21,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,22,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,23,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,24,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,25,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,26,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,27,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,28,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_delta_t,29,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_ratio,29,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29,10**4,Ranking Order,Intervals,Intervals - Ranking Order
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,29,10**4,Ranking Order,Intervals,Intervals - Ranking Order
