,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
1829,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,18,10**8
1830,-0.5248228489889144,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.038170462125661546]",0.06554913046730773,Smallest_delta_t_and_choose_top_3_t_sub,19,10**8
1831,-0.3726734921458534,"[1.0, 0.0, 0.771191927581832, 0.060623452156215334, 0.9133047617015454, 0.20142007231808146, 0.09383027589270507, 0.3223750391942382, 0.2694397273541955, 0.19856168935013124, 0.1810609042272214, 0.4003024179843124, 0.2851245904255961]",0.20980947045849793,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19,10**8
1832,-0.23376501650777476,"[0.05749288010153425, 0.04992616370955886, 1.0, 0.02917115037955891, 0.09696760555587426, 0.02368449100938247, 0.034828165854256174, 0.0, 0.029713770465416164, 0.007547221211667367, 0.00799813111103434, 0.05640578871285274, 0.00013510506479529343]",0.44208919110324124,Smallest_ratio_and_filter_by_smallest_t_sub,19,10**8
1833,-0.29282214019237424,"[0.1207660435092614, 0.10674522652954589, 1.0, 0.06580222591374152, 0.18789597298225705, 0.05426722563042056, 0.07736096407374647, 0.0, 0.06692520724209697, 0.018188582581772958, 0.0192460352622095, 0.11877811976744368, 0.00033416750320533267]",0.3315912580208535,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19,10**8
1834,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,19,10**8
1835,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,19,10**8
1836,-0.5213012015762933,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06771104081530974,Smallest_delta_t_and_choose_top_3_t_sub,20,10**8
1837,-0.21898692440157652,"[0.10633015004251518, 0.0, 1.0, 0.02820252761550369, 0.09711183234626891, 0.021417026511155863, 0.009976987314201926, 0.03427818628748506, 0.028649566636985993, 0.021113094221294745, 0.03384028701470414, 0.04256421616665357, 0.030317340480764326]",0.4722585248180397,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20,10**8
1838,-0.22886336082430644,"[0.057365525409766464, 0.04979778657794584, 1.0, 0.02903996876162481, 0.09684558482009123, 0.03773014372859845, 0.03469774863103793, 0.004214419078973389, 0.06371367602846659, 0.004341029345160387, 0.03240700050799214, 0.056278287129686674, 0.0]",0.45198952201878473,Smallest_ratio_and_filter_by_smallest_t_sub,20,10**8
1839,-0.2832721846001109,"[0.12047213387823998, 0.10644663003092261, 1.0, 0.06548994302128067, 0.18762450349092344, 0.08311955581358943, 0.07705254502712848, 0.010265650133796095, 0.13191563258388672, 0.010569395039672283, 0.07241012815778369, 0.11848354561484739, 0.0]",0.34832135311636053,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20,10**8
1840,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,20,10**8
1841,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,20,10**8
1842,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,21,10**8
1843,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21,10**8
1844,-0.5208388713187196,"[0.7209966866956409, 0.04979778657794584, 1.0, 0.012329016135232313, 0.09684558482009123, 0.03773014372859845, 0.1247972463967492, 0.004214419078973389, 0.06371367602846659, 0.004341029345160387, 0.03240700050799214, 0.0752497159916881, 0.0]",0.06799853391375585,Smallest_ratio_and_filter_by_smallest_t_sub,21,10**8
1845,-0.56628536308405,"[0.811938203084413, 0.10644663003092261, 1.0, 0.029227502377450778, 0.18762450349092344, 0.08311955581358943, 0.23040391322265166, 0.010265650133796095, 0.13191563258388672, 0.010569395039672283, 0.07241012815778369, 0.1520296083586684, 0.0]",0.043632870607135686,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21,10**8
1846,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,21,10**8
1847,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,21,10**8
1848,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,22,10**8
1849,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22,10**8
1850,-0.5357285226595455,"[0.7229419688377777, 0.056422838357071126, 1.0, 0.08345455920824364, 0.10314260737023216, 0.044439334186417184, 0.11745690988995618, 0.011157289703057998, 0.07024170268298154, 0.019003144059252717, 0.03522644888704859, 0.08169731043819213, 0.0]",0.059163024656236525,Smallest_ratio_and_filter_by_smallest_t_sub,22,10**8
1851,-0.5986712656767466,"[0.8152324651357322, 0.12209892627500735, 1.0, 0.16984370209053518, 0.20185481402428926, 0.09918047037687998, 0.22393858386628224, 0.027602740192097325, 0.14712179053741345, 0.045754220056646165, 0.08066162297350511, 0.1668834315574349, 0.0]",0.030634733764336543,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22,10**8
1852,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,22,10**8
1853,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,22,10**8
1854,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,23,10**8
1855,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23,10**8
1856,-0.5610875884569387,"[0.7229419688377777, 0.12522444081263231, 1.0, 0.08345455920824364, 0.10314260737023216, 0.04068871093000336, 0.2992792634291867, 0.011157289703057998, 0.07024170268298154, 0.019003144059252717, 0.03522644888704859, 0.08169731043819213, 0.0]",0.046039333422647016,Smallest_ratio_and_filter_by_smallest_t_sub,23,10**8
1857,-0.6291957696075445,"[0.8152324651357322, 0.23555221990409794, 1.0, 0.16984370209053518, 0.20185481402428926, 0.09174283737044074, 0.4509828276572907, 0.027602740192097325, 0.14712179053741345, 0.045754220056646165, 0.08066162297350511, 0.1668834315574349, 0.0]",0.02122278271751402,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,23,10**8
1858,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,23,10**8
1859,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,23,10**8
1860,-0.6227556763467013,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.026910276545325285, 0.12178350244781821, 0.050187146453935724]",0.023000132891847137,Smallest_delta_t_and_choose_top_3_t_sub,24,10**8
1861,-0.5206155917287193,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.035151023235423864, 0.011993174907305665]",0.06813768350266199,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24,10**8
1862,-0.5620840360435803,"[0.7229419688377777, 0.12522444081263231, 1.0, 0.08345455920824364, 0.10314260737023216, 0.10165028459236819, 0.2992792634291867, 0.07793595111131472, 0.07024170268298154, 0.06616134802770084, 0.12185999383426588, 0.07661364473191846, 0.0]",0.04557077735082578,Smallest_ratio_and_filter_by_smallest_t_sub,24,10**8
1863,-0.6389976001716668,"[0.8152324651357322, 0.23555221990409794, 1.0, 0.16984370209053518, 0.20185481402428926, 0.1994980456556459, 0.4509828276572907, 0.1604852225162808, 0.14712179053741345, 0.1398760915754802, 0.2305521550400873, 0.15821542579943057, 0.0]",0.01871619937916762,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24,10**8
1864,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,24,10**8
1865,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,24,10**8
1866,-0.6152811325955598,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.19618876057411558, 0.12178350244781821, 0.050187146453935724]",0.025198572997086707,Smallest_delta_t_and_choose_top_3_t_sub,25,10**8
1867,-0.5324189428562424,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.2199480773503424, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.07078628761531848, 0.018768277052202784, 0.04860630383180889, 0.035151023235423864, 0.011993174907305665]",0.061052287146963036,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25,10**8
1868,-0.5714540473779315,"[0.7181682140191687, 0.11015191603017269, 1.0, 0.08991563463045184, 0.19217659442831356, 0.08617157327426096, 0.28720573147390627, 0.029757934524977214, 0.12147392524116388, 0.050071156575911095, 0.10672949908462084, 0.06070354804781323, 0.0]",0.04133114242243643,Smallest_ratio_and_filter_by_smallest_t_sub,25,10**8
1869,-0.6429222564887528,"[0.8073197282224319, 0.20281446555618723, 1.0, 0.17125779808090552, 0.31606734233994965, 0.1652162581762445, 0.42747096747674923, 0.06418016111682094, 0.21973692096885059, 0.10304097221751146, 0.1976002710949645, 0.12216569510287255, 0.0]",0.017777164476507446,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25,10**8
1870,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,25,10**8
1871,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,25,10**8
1872,-0.6152811325955598,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.19618876057411558, 0.12178350244781821, 0.050187146453935724]",0.025198572997086707,Smallest_delta_t_and_choose_top_3_t_sub,26,10**8
1873,-0.5324189428562424,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.2199480773503424, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.07078628761531848, 0.018768277052202784, 0.04860630383180889, 0.035151023235423864, 0.011993174907305665]",0.061052287146963036,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26,10**8
1874,-0.5714540473779315,"[0.7181682140191687, 0.11015191603017269, 1.0, 0.08991563463045184, 0.19217659442831356, 0.08617157327426096, 0.28720573147390627, 0.029757934524977214, 0.12147392524116388, 0.050071156575911095, 0.10672949908462084, 0.06070354804781323, 0.0]",0.04133114242243643,Smallest_ratio_and_filter_by_smallest_t_sub,26,10**8
1875,-0.6429222564887528,"[0.8073197282224319, 0.20281446555618723, 1.0, 0.17125779808090552, 0.31606734233994965, 0.1652162581762445, 0.42747096747674923, 0.06418016111682094, 0.21973692096885059, 0.10304097221751146, 0.1976002710949645, 0.12216569510287255, 0.0]",0.017777164476507446,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26,10**8
1876,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,26,10**8
1877,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,26,10**8
1878,-0.11788964813931396,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,27,10**8
1879,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27,10**8
1880,-0.6576270642159237,"[0.704804175404024, 0.3519694068535107, 1.0, 0.03883655246933729, 0.5251890958714586, 0.19338864251006022, 0.2534061013289783, 0.1899393579177968, 0.07981554257638095, 0.034980825626285246, 0.04487096819361136, 0.021449465804162123, 0.0]",0.014568932898379352,Smallest_ratio_and_filter_by_smallest_t_sub,27,10**8
1881,-0.7110193336159916,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.0715655304706379, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.29171507316292533, 0.1386384463899854, 0.06485545773589055, 0.08191577919100285, 0.040666284764815604, 0.0]",0.006436012071630651,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27,10**8
1882,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,27,10**8
1883,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,27,10**8
1884,-0.11788964813931396,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,28,10**8
1885,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28,10**8
1886,-0.6659857460637066,"[0.704804175404024, 0.3519694068535107, 1.0, 0.07228854605665375, 0.5251890958714586, 0.19338864251006022, 0.2534061013289783, 0.1899393579177968, 0.07981554257638095, 0.034980825626285246, 0.04487096819361136, 0.021449465804162123, 0.0]",0.012951360773167542,Smallest_ratio_and_filter_by_smallest_t_sub,28,10**8
1887,-0.725486464947438,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.12684417705542608, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.29171507316292533, 0.1386384463899854, 0.06485545773589055, 0.08191577919100285, 0.040666284764815604, 0.0]",0.005004233241895662,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28,10**8
1888,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,28,10**8
1889,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,28,10**8
1890,-0.11788964813931396,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,29,10**8
1891,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29,10**8
1892,-0.5040638473663173,"[0.6983335921035855, 0.07611212187443141, 1.0, 0.05195345408939011, 0.5147814164561917, 0.17570801986960832, 0.2370410391890855, 0.11632210235834547, 0.05964543958905855, 0.013827962225009718, 0.14644283439876435, 0.0, 0.1285995736520007]",0.07901855939653758,Smallest_ratio_and_filter_by_smallest_t_sub,29,10**8
1893,-0.5078439065430721,"[0.7782763758717234, 0.12772585446929782, 1.0, 0.08983098469491779, 0.623529453863998, 0.2662024252004265, 0.3411717201839142, 0.1866525741817695, 0.10212521468731196, 0.02521455525530537, 0.227980788405479, 0.0, 0.20376170285332873]",0.07643398646301551,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29,10**8
1894,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,29,10**8
1895,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,29,10**8
1896,-0.08318593725445486,"[0.07655946967513594, 0.03514304967880709, 0.11121012018459457, 0.004220749068080047, 0.05547590809146582, 0.05259984721810535, 1.0, 0.0, 0.030066958037601246, 0.010649225979582797, 0.013167016077198024, 0.004091598726944716, 0.0434958576514061]",0.7870238643637992,Smallest_delta_t_and_choose_top_3_t_sub,30,10**8
1897,-0.5274172894588295,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.038170462125661546]",0.06398784476005066,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30,10**8
1898,-0.09953740460031288,"[0.07846306666576808, 0.007139468190584234, 0.11304228769832252, 0.0043702241139356715, 0.05742296711680892, 0.01855588208541054, 1.0, 0.021835385188651257, 0.003413443977675406, 0.0, 0.0062961189172834504, 0.0016388076305494438, 0.013155965715477133]",0.7462939195244169,Smallest_ratio_and_filter_by_smallest_t_sub,30,10**8
1899,-0.18614992792431925,"[0.19938644515931425, 0.02714168077490655, 0.25809169884830097, 0.0171083433154347, 0.15841445875159788, 0.06380580371946329, 1.0, 0.07327523509087358, 0.013507036530899826, 0.0, 0.02414399982870245, 0.006621444033286552, 0.04727351736377369]",0.5425866785218261,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30,10**8
1900,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,30,10**8
1901,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,30,10**8
1902,-0.07976399368883909,"[0.07655946967513594, 0.03514304967880709, 0.11121012018459457, 0.004220749068080047, 0.05547590809146582, 0.05259984721810535, 1.0, 0.0, 0.030066958037601246, 0.010649225979582797, 0.013167016077198024, 0.01933156395730619, 0.0434958576514061]",0.7956146752458051,Smallest_delta_t_and_choose_top_3_t_sub,31,10**8
1903,-0.5086035867405223,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.15035851630800945, 0.038170462125661546]",0.07592176177790201,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),31,10**8
1904,-0.10025100873694218,"[0.08334954744261212, 0.009818310109318959, 0.11774541098536692, 0.009649584695956169, 0.06242101373357745, 0.023760022735947992, 1.0, 0.02702213616299461, 0.008697877918749007, 0.005302533843287391, 0.011565267376930583, 0.0, 0.018388739605317075]",0.7445293574464228,Smallest_ratio_and_filter_by_smallest_t_sub,31,10**8
1905,-0.18911295845967557,"[0.2179565218229401, 0.04052254579667216, 0.2753001184990387, 0.0399063253210012, 0.17793487272097136, 0.08552064715654528, 1.0, 0.09477043689752748, 0.03638855015128061, 0.023194806722103396, 0.0467787911412806, 0.0, 0.06937182398755036]",0.5360633217762065,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,31,10**8
1906,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,31,10**8
