,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
90,-0.5813963086934778,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0381704621256615]",0.03715245080128635,Smallest_delta_t_and_choose_top_3_t_sub,19
91,-0.3545763521451808,"[1.0, 0.0, 0.771191927581832, 0.0606234521562153, 0.9133047617015454, 0.2014200723180814, 0.093830275892705, 0.3223750391942382, 0.2694397273541955, 0.1985616893501312, 0.1810609042272214, 0.4003024179843124, 0.2851245904255961]",0.23453980518010845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19
92,-0.3573151474610225,"[0.0574928801015342, 0.0499261637095588, 1.0, 0.0291711503795589, 0.0969676055558742, 0.0236844910093824, 0.0348281658542561, 0.0, 0.0297137704654161, 0.0075472212116673, 0.0079981311110343, 0.0564057887128527, 0.0001351050647952]",0.23068874258178013,Smallest_ratio_and_filter_by_smallest_t_sub,19
93,-0.4077159288262632,"[0.1207660435092614, 0.1067452265295458, 1.0, 0.0658022259137415, 0.187895972982257, 0.0542672256304205, 0.0773609640737464, 0.0, 0.0669252072420969, 0.0181885825817729, 0.0192460352622095, 0.1187781197674436, 0.0003341675032053]",0.16669380160460012,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19
94,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,19
95,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,19
96,-0.5701526460127454,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.04190221778362728,Smallest_delta_t_and_choose_top_3_t_sub,20
97,-0.3388183677992599,"[0.1063301500425151, 0.0, 1.0, 0.0282025276155036, 0.0971118323462689, 0.0214170265111558, 0.0099769873142019, 0.034278186287485, 0.0286495666369859, 0.0211130942212947, 0.0338402870147041, 0.0425642161666535, 0.0303173404807643]",0.257448908702058,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20
98,-0.3478757270041902,"[0.0573655254097664, 0.0497977865779458, 1.0, 0.0290399687616248, 0.0968455848200912, 0.0377301437285984, 0.0346977486310379, 0.0042144190789733, 0.0637136760284665, 0.0043410293451603, 0.0324070005079921, 0.0562782871296866, 0.0]",0.24412478295746817,Smallest_ratio_and_filter_by_smallest_t_sub,20
99,-0.3883517254193013,"[0.1204721338782399, 0.1064466300309226, 1.0, 0.0654899430212806, 0.1876245034909234, 0.0831195558135894, 0.0770525450271284, 0.010265650133796, 0.1319156325838867, 0.0105693950396722, 0.0724101281577836, 0.1184835456148473, 0.0]",0.1897456725611095,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20
100,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,20
101,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,20
102,-0.5680078324492001,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.0428558012818091,Smallest_delta_t_and_choose_top_3_t_sub,21
103,-0.38554711044116996,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.19324238027270532,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21
104,-0.5591256281593286,"[0.7209966866956409, 0.0497977865779458, 1.0, 0.0123290161352323, 0.0968455848200912, 0.0377301437285984, 0.1247972463967492, 0.0042144190789733, 0.0637136760284665, 0.0043410293451603, 0.0324070005079921, 0.0752497159916881, 0.0]",0.04697200657892817,Smallest_ratio_and_filter_by_smallest_t_sub,21
