,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
81,-0.2446939079609211,"[0.906201086385199, 0.6624949753780596, 0.8411374116152478, 0.0, 0.0379621618361804, 0.3999016603783504, 0.4944833090406907, 0.4447900981090169, 0.0304422544657953, 0.4074155970158281, 0.2981160967059543, 1.0, 0.3458059052868062]",0.4204037552316476,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,17
82,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,17
83,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,17
84,-0.5276620522740196,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.0709271779361725, 0.0, 0.1479463377234059, 0.0314931511217942, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0021955794071248]",0.06384191787616583,Smallest_delta_t_and_choose_top_3_t_sub,18
85,-0.20484109841431514,"[1.0, 0.0, 0.4120838916731795, 0.0733779737669646, 0.0029707904928858, 0.2437966868764175, 0.1135711556851037, 0.2196857901054849, 0.3261269449754898, 0.2403369309077584, 0.2191541690231152, 0.4845217367367282, 0.3451117343607255]",0.5020155366216426,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),18
86,-0.6699394554042089,"[1.0, 0.7658757643343127, 0.6435118596664053, 0.4746992187810799, 0.8649268622817179, 0.3977256945229167, 0.5540627054661321, 0.1717326750908639, 0.0, 0.1713324660701354, 0.1776583780204618, 0.8567798170054016, 0.0673462946054334]",0.012235241260512373,Smallest_ratio_and_filter_by_smallest_t_sub,18
87,-0.6730814107613924,"[1.0, 0.7959645963590019, 0.6835851950540991, 0.5209356156085982, 0.8839345433994753, 0.4434508362040134, 0.5985798509380392, 0.2015475219516705, 0.0, 0.2010975090104773, 0.208200802089099, 0.8767939032715978, 0.0811629290554947]",0.011687807624197896,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,18
88,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,18
89,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,18
90,-0.5248228489889146,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0381704621256615]",0.06554913046730758,Smallest_delta_t_and_choose_top_3_t_sub,19
91,-0.3726734921458534,"[1.0, 0.0, 0.771191927581832, 0.0606234521562153, 0.9133047617015454, 0.2014200723180814, 0.093830275892705, 0.3223750391942382, 0.2694397273541955, 0.1985616893501312, 0.1810609042272214, 0.4003024179843124, 0.2851245904255961]",0.20980947045849793,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19
92,-0.23376501650777484,"[0.0574928801015342, 0.0499261637095588, 1.0, 0.0291711503795589, 0.0969676055558742, 0.0236844910093824, 0.0348281658542561, 0.0, 0.0297137704654161, 0.0075472212116673, 0.0079981311110343, 0.0564057887128527, 0.0001351050647952]",0.4420891911032408,Smallest_ratio_and_filter_by_smallest_t_sub,19
93,-0.2928221401923743,"[0.1207660435092614, 0.1067452265295458, 1.0, 0.0658022259137415, 0.187895972982257, 0.0542672256304205, 0.0773609640737464, 0.0, 0.0669252072420969, 0.0181885825817729, 0.0192460352622095, 0.1187781197674436, 0.0003341675032053]",0.3315912580208535,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19
94,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,19
95,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,19
96,-0.5213012015762934,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.06771104081530958,Smallest_delta_t_and_choose_top_3_t_sub,20
97,-0.21898692440157652,"[0.1063301500425151, 0.0, 1.0, 0.0282025276155036, 0.0971118323462689, 0.0214170265111558, 0.0099769873142019, 0.034278186287485, 0.0286495666369859, 0.0211130942212947, 0.0338402870147041, 0.0425642161666535, 0.0303173404807643]",0.4722585248180397,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20
98,-0.22886336082430644,"[0.0573655254097664, 0.0497977865779458, 1.0, 0.0290399687616248, 0.0968455848200912, 0.0377301437285984, 0.0346977486310379, 0.0042144190789733, 0.0637136760284665, 0.0043410293451603, 0.0324070005079921, 0.0562782871296866, 0.0]",0.45198952201878473,Smallest_ratio_and_filter_by_smallest_t_sub,20
99,-0.28327218460011083,"[0.1204721338782399, 0.1064466300309226, 1.0, 0.0654899430212806, 0.1876245034909234, 0.0831195558135894, 0.0770525450271284, 0.010265650133796, 0.1319156325838867, 0.0105693950396722, 0.0724101281577836, 0.1184835456148473, 0.0]",0.34832135311636053,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20
100,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,20
101,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,20
102,-0.5243282237803278,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,21
103,-0.25359729475695014,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21
104,-0.5208388713187196,"[0.7209966866956409, 0.0497977865779458, 1.0, 0.0123290161352323, 0.0968455848200912, 0.0377301437285984, 0.1247972463967492, 0.0042144190789733, 0.0637136760284665, 0.0043410293451603, 0.0324070005079921, 0.0752497159916881, 0.0]",0.06799853391375585,Smallest_ratio_and_filter_by_smallest_t_sub,21
105,-0.5662853630840501,"[0.811938203084413, 0.1064466300309226, 1.0, 0.0292275023774507, 0.1876245034909234, 0.0831195558135894, 0.2304039132226516, 0.010265650133796, 0.1319156325838867, 0.0105693950396722, 0.0724101281577836, 0.1520296083586684, 0.0]",0.043632870607135686,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21
106,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,21
107,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,21
108,-0.5243282237803278,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,22
109,-0.25359729475695014,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22
110,-0.5357285226595454,"[0.7229419688377777, 0.0564228383570711, 1.0, 0.0834545592082436, 0.1031426073702321, 0.0444393341864171, 0.1174569098899561, 0.0111572897030579, 0.0702417026829815, 0.0190031440592527, 0.0352264488870485, 0.0816973104381921, 0.0]",0.059163024656236636,Smallest_ratio_and_filter_by_smallest_t_sub,22
111,-0.5986712656767466,"[0.8152324651357322, 0.1220989262750073, 1.0, 0.1698437020905351, 0.2018548140242892, 0.0991804703768799, 0.2239385838662822, 0.0276027401920973, 0.1471217905374134, 0.0457542200566461, 0.0806616229735051, 0.1668834315574349, 0.0]",0.030634733764336543,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22
112,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,22
113,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,22
114,-0.5243282237803278,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,23
115,-0.25359729475695014,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23
116,-0.5610875884569387,"[0.7229419688377777, 0.1252244408126323, 1.0, 0.0834545592082436, 0.1031426073702321, 0.0406887109300033, 0.2992792634291867, 0.0111572897030579, 0.0702417026829815, 0.0190031440592527, 0.0352264488870485, 0.0816973104381921, 0.0]",0.046039333422647016,Smallest_ratio_and_filter_by_smallest_t_sub,23
117,-0.6291957696075445,"[0.8152324651357322, 0.2355522199040979, 1.0, 0.1698437020905351, 0.2018548140242892, 0.0917428373704407, 0.4509828276572907, 0.0276027401920973, 0.1471217905374134, 0.0457542200566461, 0.0806616229735051, 0.1668834315574349, 0.0]",0.02122278271751402,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,23
118,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,23
119,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,23
120,-0.6227556763467013,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.0269102765453252, 0.1217835024478182, 0.0501871464539357]",0.023000132891847137,Smallest_delta_t_and_choose_top_3_t_sub,24
121,-0.5206155917287193,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0410030692466559, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0351510232354238, 0.0119931749073056]",0.06813768350266199,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24
122,-0.5620840360435803,"[0.7229419688377777, 0.1252244408126323, 1.0, 0.0834545592082436, 0.1031426073702321, 0.1016502845923681, 0.2992792634291867, 0.0779359511113147, 0.0702417026829815, 0.0661613480277008, 0.1218599938342658, 0.0766136447319184, 0.0]",0.04557077735082578,Smallest_ratio_and_filter_by_smallest_t_sub,24
123,-0.6389976001716668,"[0.8152324651357322, 0.2355522199040979, 1.0, 0.1698437020905351, 0.2018548140242892, 0.1994980456556459, 0.4509828276572907, 0.1604852225162808, 0.1471217905374134, 0.1398760915754802, 0.2305521550400873, 0.1582154257994305, 0.0]",0.01871619937916762,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24
124,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,24
125,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,24
126,-0.6152811325955598,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.1961887605741155, 0.1217835024478182, 0.0501871464539357]",0.025198572997086707,Smallest_delta_t_and_choose_top_3_t_sub,25
127,-0.5324189428562425,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.2199480773503424, 0.002924671040483, 0.0, 0.0410030692466559, 0.0707862876153184, 0.0187682770522027, 0.0486063038318088, 0.0351510232354238, 0.0119931749073056]",0.061052287146962925,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25
128,-0.5714540473779314,"[0.7181682140191687, 0.1101519160301726, 1.0, 0.0899156346304518, 0.1921765944283135, 0.0861715732742609, 0.2872057314739062, 0.0297579345249772, 0.1214739252411638, 0.050071156575911, 0.1067294990846208, 0.0607035480478132, 0.0]",0.04133114242243643,Smallest_ratio_and_filter_by_smallest_t_sub,25
129,-0.6429222564887527,"[0.8073197282224319, 0.2028144655561872, 1.0, 0.1712577980809055, 0.3160673423399496, 0.1652162581762445, 0.4274709674767492, 0.0641801611168209, 0.2197369209688505, 0.1030409722175114, 0.1976002710949645, 0.1221656951028725, 0.0]",0.0177771644765075,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25
130,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,25
131,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,25
132,-0.6152811325955598,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.1961887605741155, 0.1217835024478182, 0.0501871464539357]",0.025198572997086707,Smallest_delta_t_and_choose_top_3_t_sub,26
133,-0.5324189428562425,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.2199480773503424, 0.002924671040483, 0.0, 0.0410030692466559, 0.0707862876153184, 0.0187682770522027, 0.0486063038318088, 0.0351510232354238, 0.0119931749073056]",0.061052287146962925,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26
134,-0.5714540473779314,"[0.7181682140191687, 0.1101519160301726, 1.0, 0.0899156346304518, 0.1921765944283135, 0.0861715732742609, 0.2872057314739062, 0.0297579345249772, 0.1214739252411638, 0.050071156575911, 0.1067294990846208, 0.0607035480478132, 0.0]",0.04133114242243643,Smallest_ratio_and_filter_by_smallest_t_sub,26
135,-0.6429222564887527,"[0.8073197282224319, 0.2028144655561872, 1.0, 0.1712577980809055, 0.3160673423399496, 0.1652162581762445, 0.4274709674767492, 0.0641801611168209, 0.2197369209688505, 0.1030409722175114, 0.1976002710949645, 0.1221656951028725, 0.0]",0.0177771644765075,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26
136,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,26
137,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,26
138,-0.11788964813931392,"[0.0808255503824077, 0.0396004646241899, 0.1153161229368942, 0.00882101785811, 0.0598393899549127, 0.0569766158145923, 1.0, 0.0046197676701183, 0.0345478233470387, 0.0152197966998089, 0.017725955192131, 0.0086924641615452, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,27
139,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0021955794071248]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27
140,-0.6576270642159237,"[0.704804175404024, 0.3519694068535107, 1.0, 0.0388365524693372, 0.5251890958714586, 0.1933886425100602, 0.2534061013289783, 0.1899393579177968, 0.0798155425763809, 0.0349808256262852, 0.0448709681936113, 0.0214494658041621, 0.0]",0.014568932898379352,Smallest_ratio_and_filter_by_smallest_t_sub,27
141,-0.7110193336159916,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.0715655304706379, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.2917150731629253, 0.1386384463899854, 0.0648554577358905, 0.0819157791910028, 0.0406662847648156, 0.0]",0.006436012071630651,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27
142,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,27
143,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,27
144,-0.11788964813931392,"[0.0808255503824077, 0.0396004646241899, 0.1153161229368942, 0.00882101785811, 0.0598393899549127, 0.0569766158145923, 1.0, 0.0046197676701183, 0.0345478233470387, 0.0152197966998089, 0.017725955192131, 0.0086924641615452, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,28
145,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0021955794071248]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28
146,-0.6659857460637065,"[0.704804175404024, 0.3519694068535107, 1.0, 0.0722885460566537, 0.5251890958714586, 0.1933886425100602, 0.2534061013289783, 0.1899393579177968, 0.0798155425763809, 0.0349808256262852, 0.0448709681936113, 0.0214494658041621, 0.0]",0.012951360773167567,Smallest_ratio_and_filter_by_smallest_t_sub,28
147,-0.7254864649474377,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.126844177055426, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.2917150731629253, 0.1386384463899854, 0.0648554577358905, 0.0819157791910028, 0.0406662847648156, 0.0]",0.005004233241895688,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28
148,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,28
149,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,28
150,-0.11788964813931392,"[0.0808255503824077, 0.0396004646241899, 0.1153161229368942, 0.00882101785811, 0.0598393899549127, 0.0569766158145923, 1.0, 0.0046197676701183, 0.0345478233470387, 0.0152197966998089, 0.017725955192131, 0.0086924641615452, 0.0]",0.7012969961644292,Smallest_delta_t_and_choose_top_3_t_sub,29
151,-0.544892758200941,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.1479463377234059, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0021955794071248]",0.05414838578302286,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29
152,-0.5040638473663174,"[0.6983335921035855, 0.0761121218744314, 1.0, 0.0519534540893901, 0.5147814164561917, 0.1757080198696083, 0.2370410391890855, 0.1163221023583454, 0.0596454395890585, 0.0138279622250097, 0.1464428343987643, 0.0, 0.1285995736520007]",0.07901855939653743,Smallest_ratio_and_filter_by_smallest_t_sub,29
153,-0.5078439065430722,"[0.7782763758717234, 0.1277258544692978, 1.0, 0.0898309846949177, 0.623529453863998, 0.2662024252004265, 0.3411717201839142, 0.1866525741817695, 0.1021252146873119, 0.0252145552553053, 0.227980788405479, 0.0, 0.2037617028533287]",0.07643398646301536,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29
154,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,29
155,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,29
156,-0.08318593725445479,"[0.0765594696751359, 0.035143049678807, 0.1112101201845945, 0.00422074906808, 0.0554759080914658, 0.0525998472181053, 1.0, 0.0, 0.0300669580376012, 0.0106492259795827, 0.013167016077198, 0.0040915987269447, 0.0434958576514061]",0.7870238643637992,Smallest_delta_t_and_choose_top_3_t_sub,30
157,-0.5274172894588295,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0090378670294926, 0.0391717833814027, 0.0255830731433627, 0.0381704621256615]",0.06398784476005066,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30
158,-0.09953740460031284,"[0.078463066665768, 0.0071394681905842, 0.1130422876983225, 0.0043702241139356, 0.0574229671168089, 0.0185558820854105, 1.0, 0.0218353851886512, 0.0034134439776754, 0.0, 0.0062961189172834, 0.0016388076305494, 0.0131559657154771]",0.7462939195244169,Smallest_ratio_and_filter_by_smallest_t_sub,30
159,-0.18614992792431923,"[0.1993864451593142, 0.0271416807749065, 0.2580916988483009, 0.0171083433154347, 0.1584144587515978, 0.0638058037194632, 1.0, 0.0732752350908735, 0.0135070365308998, 0.0, 0.0241439998287024, 0.0066214440332865, 0.0472735173637736]",0.5425866785218261,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30
160,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,30
161,-0.025799851432386667,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,30
